,0
C9-e003Coalescence-mGAM-p3,23.0
D2-e004Assembly-mGAM-p7,29.0
C9-e003Coalescence-mGAM-p7,46.0
F3-e004Assembly-epsilon-p3,38.0
B9-e003Coalescence-mGAM-p5,57.0
B3-e004Assembly-mBHI-p7,6.0
C4-e003GlycerolRevival-mBHI-p2,4.0
C3-e004Assembly-mBHI-p5,6.0
B12-e003Coalescence-mBHI-p3,8.0
D3-e004Assembly-mGAM-p7,20.0
D4-e004Assembly-mGAM-p5,24.0
D3-e003Coalescence-Inoculumn-mBHI,17.0
B8-e003Coalescence-mBHI-p5,28.0
B11-e003Coalescence-mGAM-p3,99.0
D2-e003Coalescence-mBHI-p5,4.0
D5-e003Coalescence-mGAM-p5,17.0
B5-e003Coalescence-mBHI-p5,4.0
C9-e003Coalescence-mBHI-p5,18.0
A5-e003Coalescence-mGAM-p3,4.0
D9-e003Coalescence-mGAM-p7,46.0
D4-e003Coalescence-mBHI-p7,6.0
E3-e004Assembly-mGAM-p3,25.0
D2-e004Assembly-mGAM-p3,11.0
B10-e003Coalescence-mGAM-p3,20.0
A9-e003Coalescence-mGAM-p7,5.0
B5-e003Coalescence-Inoculumn-mGAM,30.0
D5-e003Coalescence-mBHI-p3,4.0
D9-e003Coalescence-mGAM-p5,67.0
C9-e003Coalescence-mBHI-p3,11.0
G3-e004Assembly-epsilon-p7,61.0
D4-e003Coalescence-mGAM-p5,73.0
C3-e004Assembly-mBHI-p7,12.0
B5-e003Coalescence-mGAM-p5,15.0
B5-e003Coalescence-Inoculumn-mBHI,7.0
G3-e004Assembly-epsilon-p3,33.0
B5-e003Coalescence-mGAM-p7,17.0
B10-e003Coalescence-mBHI-p5,21.0
F2-e004Assembly-epsilon-p3,12.0
B3-e004Assembly-mBHI-p5,4.0
G4-e004Assembly-epsilon-p5,58.0
C5-e003Coalescence-mGAM-p7,19.0
C5-e003Coalescence-mBHI-inoculumn-redo,12.0
D3-e003Assembly-mBHI-p3,10.0
D4-e003Coalescence-mGAM-p7,59.0
E3-e004Assembly-mGAM-p7,21.0
B9-e003GlycerolRevival-mGAM-p2,16.0
B2-e003Coalescence-Inoculumn-mGAM,29.0
D5-e003Coalescence-mGAM-p7,5.0
C5-e003Coalescence-mBHI-p5,4.0
C5-e003Coalescence-mGAM-p3,26.0
B12-e003Coalescence-mGAM-p3,15.0
A3-e003Coalescence-Inoculumn-mGAM,15.0
C10-e003GlycerolRevival-mGAM-p2,37.0
D3-e003Assembly-mBHI-p5,24.0
A9-e003Coalescence-mBHI-p3,19.0
D3-e003Coalescence-mBHI-p7,4.0
D11-e003Assembly-mGAM-p3,4.0
A9-e003Coalescence-mBHI-p5,10.0
D5-e003Coalescence-Inoculumn-mBHI,24.0
G4-e004Assembly-epsilon-p3,96.0
D9-e003Coalescence-mBHI-p3,6.0
D5-e003Assembly-mBHI-p5,5.0
A5-e003Coalescence-mBHI-p7,5.0
G2-e004Assembly-epsilon-p3,53.0
D2-e003Coalescence-mGAM-p5,7.0
B9-e003Assembly-mGAM-p5,7.0
D3-e003Coalescence-mGAM-p3,7.0
D9-e003Coalescence-mGAM-p3,29.0
E2-e004Assembly-mGAM-p7,17.0
D3-e003Coalescence-mGAM-p5,40.0
A5-e003Coalescence-mBHI-inoculumn-redo,6.0
B9-e003Coalescence-mGAM-p7,29.0
B11-e003Coalescence-mGAM-p7,28.0
C3-e003Coalescence-Inoculumn-mGAM,41.0
B5-e003Coalescence-mBHI-p7,3.0
D4-e003Coalescence-Inoculumn-mBHI,19.0
C2-e004Assembly-mBHI-p7,52.0
B9-e003Coalescence-mBHI-p5,39.0
B10-e003Coalescence-mBHI-p3,11.0
E3-e004Assembly-mGAM-p5,38.0
E2-e004Assembly-mGAM-p5,20.0
C3-e003GlycerolRevival-mBHI-p2,20.0
B10-e003Coalescence-mGAM-p7,6.0
A9-e003Coalescence-mBHI-p7,36.0
B3-e003Coalescence-Inoculumn-mGAM,82.0
D5-e003Coalescence-mGAM-p3,57.0
D4-e004Assembly-mGAM-p3,5.0
D2-e003Coalescence-Inoculumn-mBHI,5.0
B4-e003Coalescence-Inoculumn-mGAM,64.0
F2-e004Assembly-epsilon-p7,20.0
D9-e003Coalescence-mBHI-p5,16.0
D4-e003Coalescence-mGAM-p3,46.0
B9-e003Coalescence-mBHI-p7,21.0
D11-e003Assembly-mGAM-p5,4.0
D9-e003Coalescence-mBHI-p7,13.0
D3-e004Assembly-mGAM-p5,8.0
C5-e003Coalescence-mBHI-p7,4.0
E2-e004Assembly-mGAM-p3,5.0
D4-e004Assembly-mGAM-p7,48.0
C11-e003Assembly-mGAM-p3,8.0
C9-e003Coalescence-mBHI-p7,12.0
B8-e003Coalescence-mGAM-p5,13.0
C3-e004Assembly-mBHI-p3,15.0
C11-e003Assembly-mGAM-p5,4.0
C11-e003GlycerolRevival-mGAM-p2,4.0
C9-e003Assembly-mGAM-p5,6.0
G2-e004Assembly-epsilon-p5,33.0
B9-e003Coalescence-mBHI-p3,14.0
B5-e003Coalescence-mGAM-p3,24.0
C3-e003Assembly-mBHI-p5,7.0
F2-e004Assembly-epsilon-p5,24.0
C9-e003GlycerolRevival-mGAM-p2,13.0
B2-e004Assembly-mBHI-p7,5.0
F3-e004Assembly-epsilon-p5,25.0
C9-e003Coalescence-mGAM-p5,35.0
B8-e003Coalescence-mGAM-p7,15.0
B8-e003Coalescence-mBHI-p7,13.0
B3-e004Assembly-mBHI-p3,5.0
D3-e003Coalescence-Inoculumn-mGAM,50.0
B11-e003Coalescence-mBHI-p3,20.0
B2-e004Assembly-mBHI-p3,39.0
G3-e004Assembly-epsilon-p5,52.0
B2-e004Assembly-mBHI-p5,6.0
A5-e003Coalescence-Inoculumn-mBHI,4.0
A9-e003Coalescence-mGAM-p5,14.0
F3-e004Assembly-epsilon-p7,28.0
D2-e003Coalescence-mBHI-p3,4.0
