,sample,diversity
0,C9-e003Coalescence-mGAM-p3,7.620559916209286e-05
1,D2-e004Assembly-mGAM-p7,6.115599939095672e-05
2,C9-e003Coalescence-mGAM-p7,6.42991567053012e-05
3,F3-e004Assembly-epsilon-p3,0.00011287672924744883
4,B9-e003Coalescence-mGAM-p5,6.242802049237229e-05
5,B3-e004Assembly-mBHI-p7,0.00020541575245370245
6,C3-e004Assembly-mBHI-p5,3.1783112043415734e-05
7,B12-e003Coalescence-mBHI-p3,3.2802300534677496e-05
8,D3-e004Assembly-mGAM-p7,9.522235820970764e-05
9,D4-e004Assembly-mGAM-p5,8.470561737787152e-05
10,D3-e003Coalescence-Inoculumn-mBHI,9.36630000182757e-05
11,B8-e003Coalescence-mBHI-p5,8.089537615093771e-05
12,B11-e003Coalescence-mGAM-p3,5.6138410873785634e-05
13,D5-e003Coalescence-mGAM-p5,7.673226934663496e-05
14,C9-e003Coalescence-mBHI-p5,8.599371607937042e-05
15,D9-e003Coalescence-mGAM-p7,5.2287032290619833e-05
16,D4-e003Coalescence-mBHI-p7,2.8890279233577005e-05
17,E3-e004Assembly-mGAM-p3,7.504007418826794e-05
18,D2-e004Assembly-mGAM-p3,4.1221123937824715e-05
19,B10-e003Coalescence-mGAM-p3,7.178136500548024e-05
20,B5-e003Coalescence-Inoculumn-mGAM,7.371517459464176e-05
21,D9-e003Coalescence-mGAM-p5,5.362739436962245e-05
22,C9-e003Coalescence-mBHI-p3,7.08851873411177e-05
23,G3-e004Assembly-epsilon-p7,8.555606124193988e-05
24,D4-e003Coalescence-mGAM-p5,6.128277714379386e-05
25,C3-e004Assembly-mBHI-p7,6.676422240935909e-05
26,B5-e003Coalescence-mGAM-p5,8.563013524433815e-05
27,B5-e003Coalescence-Inoculumn-mBHI,5.11989263476211e-05
28,G3-e004Assembly-epsilon-p3,0.0001698481674169775
29,B5-e003Coalescence-mGAM-p7,5.7880404230596554e-05
30,B10-e003Coalescence-mBHI-p5,8.484951024811877e-05
31,F2-e004Assembly-epsilon-p3,0.0006761101798855801
32,G4-e004Assembly-epsilon-p5,6.631599940780546e-05
33,C5-e003Coalescence-mGAM-p7,6.494864709922466e-05
34,C5-e003Coalescence-mBHI-inoculumn-redo,6.266178962071156e-05
35,D3-e003Assembly-mBHI-p3,4.284703742378819e-05
36,D4-e003Coalescence-mGAM-p7,6.319557792735188e-05
37,E3-e004Assembly-mGAM-p7,6.700184638675921e-05
38,B9-e003GlycerolRevival-mGAM-p2,5.96752290419448e-05
39,B2-e003Coalescence-Inoculumn-mGAM,7.204768301429432e-05
40,C5-e003Coalescence-mGAM-p3,8.463204123334044e-05
41,B12-e003Coalescence-mGAM-p3,5.545839030750151e-05
42,A3-e003Coalescence-Inoculumn-mGAM,6.603711285742587e-05
43,C10-e003GlycerolRevival-mGAM-p2,5.814332329191457e-05
44,D3-e003Assembly-mBHI-p5,6.43185275445986e-05
45,A9-e003Coalescence-mBHI-p3,9.629156785048308e-05
