,index,shared,sample1,species_id,num_sites
0,A_A5_A8_AA_AA_mGAM_mBHI_2_S5,81,A_A5_A8_AA_AA_mGAM_mBHI_2_S5,102903,81
1,A_E5_A8_AA_AA_mGAM_mGAM_2_S53,51,A_A5_A8_AA_AA_mGAM_mBHI_2_S5,102903,81
2,A_E8_A11_AF_AA_mGAM_mGAM_2_S56,57,A_A5_A8_AA_AA_mGAM_mBHI_2_S5,102903,81
3,A_H5_D8_AA_AF_mGAM_mGAM_2_S89,51,A_A5_A8_AA_AA_mGAM_mBHI_2_S5,102903,81
4,B_A5_E8_AA_AA_mGAM_mBHI_2_S101,49,A_A5_A8_AA_AA_mGAM_mBHI_2_S5,102903,81
5,B_E5_E8_AA_AA_mGAM_mGAM_2_S149,65,A_A5_A8_AA_AA_mGAM_mBHI_2_S5,102903,81
6,B_E8_E11_AF_AA_mGAM_mGAM_2_S152,59,A_A5_A8_AA_AA_mGAM_mBHI_2_S5,102903,81
7,B_E9_A8_AA_AA_mGAM_mGAM_4_S153,40,A_A5_A8_AA_AA_mGAM_mBHI_2_S5,102903,81
8,B_H5_H8_AA_AF_mGAM_mGAM_2_S185,56,A_A5_A8_AA_AA_mGAM_mBHI_2_S5,102903,81
9,C_E5_A8_AA_AA_mGAM_mGAM_6_S245,61,A_A5_A8_AA_AA_mGAM_mBHI_2_S5,102903,81
10,D_A9_E8_AA_AA_mGAM_mBHI_4_S297,52,A_A5_A8_AA_AA_mGAM_mBHI_2_S5,102903,81
11,D_E5_A8_AA_AA_mGAM_mGAM_6_S341,60,A_A5_A8_AA_AA_mGAM_mBHI_2_S5,102903,81
12,D_E9_E8_AA_AA_mGAM_mGAM_4_S345,54,A_A5_A8_AA_AA_mGAM_mBHI_2_S5,102903,81
13,A8-e003Coalescence-mGAM-p7,46,A_A5_A8_AA_AA_mGAM_mBHI_2_S5,102903,81
14,E8-e003Coalescence-mGAM-p5_S53,43,A_A5_A8_AA_AA_mGAM_mBHI_2_S5,102903,81
15,E8-e003Coalescence-mBHI-p3_S105,42,A_A5_A8_AA_AA_mGAM_mBHI_2_S5,102903,81
16,E8-e003Coalescence-mGAM-p7_S149,55,A_A5_A8_AA_AA_mGAM_mBHI_2_S5,102903,81
17,A2-e003Coalescence-Inoculumn-mGAM,62,A_A5_A8_AA_AA_mGAM_mBHI_2_S5,102903,81
18,B2-e003Coalescence-Inoculumn-mGAM,53,A_A5_A8_AA_AA_mGAM_mBHI_2_S5,102903,81
19,A3-e003Coalescence-Inoculumn-mGAM,56,A_A5_A8_AA_AA_mGAM_mBHI_2_S5,102903,81
20,C2-e003Coalescence-Inoculumn-mGAM,30,A_A5_A8_AA_AA_mGAM_mBHI_2_S5,102903,81
21,A5-e003Coalescence-Inoculumn-mGAM,57,A_A5_A8_AA_AA_mGAM_mBHI_2_S5,102903,81
22,D2-e003Coalescence-Inoculumn-mGAM,49,A_A5_A8_AA_AA_mGAM_mBHI_2_S5,102903,81
23,A4-e003Coalescence-Inoculumn-mGAM,52,A_A5_A8_AA_AA_mGAM_mBHI_2_S5,102903,81
24,E11-e003Coalescence-mGAM-p1_S840,49,A_A5_A8_AA_AA_mGAM_mBHI_2_S5,102903,81
25,A8-e003Coalescence-mBHI-p1_S748,62,A_A5_A8_AA_AA_mGAM_mBHI_2_S5,102903,81
26,E8-e003Coalescence-mBHI-p1_S812,50,A_A5_A8_AA_AA_mGAM_mBHI_2_S5,102903,81
