,sample,diversity
0,B5-e004Assembly-mBHI-p3,8.60988675466598e-05
1,C9-e003Coalescence-mGAM-p7,0.00012775848211678
2,e004-inoculumn-fecal-BD,0.00022618883732795106
3,B5-e004Assembly-mBHI-p7,7.888019032405006e-05
4,C5-e004Assembly-mBHI-p3,7.92227102617332e-05
5,D10-e003Assembly-mGAM-p5,0.00011834594350298634
6,C3-e003Coalescence-mGAM-p3,0.00010192042671742859
7,D3-e003Coalescence-mBHI-p5,0.00019736077278908622
8,B5-e003Coalescence-mBHI-p5,0.00016721113502299152
9,E5-e004Assembly-mGAM-p5,8.369644881461269e-05
10,E5-e004Assembly-mGAM-p7,7.187616989936113e-05
11,B5-e003Coalescence-mBHI-p3,0.00020761157338787547
12,BF-Fecal,0.00022922975777249158
13,e003-inoculumn-fecal-AC,0.000267335678405267
14,D10-e003Assembly-mGAM-p3,7.161116046338766e-05
15,C3-e003Coalescence-mGAM-p5,0.00012617804713377647
16,C10-e003GlycerolRevival-mGAM-p2,0.00015356414999554763
17,D3-e003Coalescence-mBHI-p7,0.00017775416944191416
18,D5-e004Assembly-mGAM-p7,9.004288781895899e-05
19,BG-Fecal,0.0001130664855425926
20,D3-e003Coalescence-mGAM-p5,0.00033353855979143454
21,C11-e003Coalescence-mGAM-p3,0.0003629993213490949
22,D5-e004Assembly-mGAM-p3,7.842189842972797e-05
23,C11-e003Coalescence-mBHI-p5,0.00013979631366440622
24,F5-e004Assembly-epsilon-p3,9.995938657994074e-05
25,C3-e003GlycerolRevival-mBHI-p2,0.0002574158755725205
26,C5-e004Assembly-mBHI-p7,6.142271047618341e-05
27,B3-e003Coalescence-mGAM-p5,0.00024327394390677922
28,C11-e003Assembly-mGAM-p3,0.00022957157352947928
29,C10-e003Coalescence-mGAM-p5,0.00015815205129011468
30,B5-e004Assembly-mBHI-p5,8.312985733217477e-05
31,B5-e003Coalescence-mGAM-p3,0.000251556225049046
32,e004-inoculumn-fecal-BE,0.00014999891567048912
33,e003-inoculumn-fecal-AF,0.0003246508026704407
34,A4-e003Coalescence-Inoculumn-mGAM,0.00020621467582259827
35,C10-e003Coalescence-mGAM-p7,0.00016411775373269662
36,H3-e003Coalescence-mBHI-p3_S46,0.00018185397191236073
37,F2-e003Coalescence-mGAM-p5_S61,0.00017257410120590555
38,F5-e003Coalescence-mBHI-p5_S16,8.994474284750929e-05
39,F3-e003Coalescence-mGAM-p5_S62,0.00015422465391253258
40,G100-e003Coalescence-mGAM-p5_S79,0.00025908454291604033
41,F4-e003Coalescence-mGAM-p3_S71,8.76350467264312e-05
42,F5-e003Coalescence-mBHI-p3_S24,0.00019145620109757675
43,F4-e003Coalescence-mGAM-p7_S159,7.70672193960789e-05
