,0
C12-e003Coalescence-mBHI-p3,4.0
C9-e003Coalescence-mGAM-p3,4.0
C4-e003Coalescence-mBHI-p1_S734,4.0
C2-e003Coalescence-mGAM-p1_S722,4.0
C11-e003Coalescence-mBHI-p3,5.0
C9-e003Coalescence-mGAM-p7,5.0
C8-e003Coalescence-mGAM-p7,4.0
D10-e003Coalescence-mBHI-p3,8.0
Coalescence-F5-F10-ACPP-AE-mGAM-mBHI-3_S684,7.0
Coalescence-A10-C11-AE-AF-mGAM-mBHI-7_S629,100.0
G3-e003Coalescence-mBHI-p3_S34,8.0
A4-e003Coalescence-mBHI-inoculumn-redo,5.0
D4-e003Coalescence-mBHI-p5,4.0
Coalescence-F2-E10-AA-AE-mGAM-mBHI-3_S681,9.0
D4-e003Coalescence-mBHI-p3,4.0
G100-e003Coalescence-mGAM-p5_S79,8.0
C5-e004Assembly-mBHI-p3,5.0
D10-e003Assembly-mGAM-p5,7.0
G8-e003Coalescence-mGAM-p7_S173,5.0
F2-e003Coalescence-mGAM-p5_S61,4.0
G9-e003Coalescence-mGAM-p3_S178,4.0
C4-e003Coalescence-mGAM-p7,4.0
e004-inoculumn-fecal-AK,5.0
Assembly-G8-C4-AE-mBHI-3_S699,4.0
C3-e003Coalescence-mGAM-p3,5.0
E100-e003Coalescence-mGAM-p3_S155,6.0
G4-e003Coalescence-mBHI-p5_S27,17.0
H4-e003Coalescence-mBHI-p7_S135,6.0
C2-e003Coalescence-mGAM-p7,6.0
C4-e003Coalescence-mBHI-inoculumn-redo,3.0
D4-e003Coalescence-mBHI-p1_S735,4.0
Coalescence-F6-G3-ACPP-AE-mBHI-mBHI-3_S685,33.0
C9-e003Coalescence-mBHI-p5,5.0
E8-e003Coalescence-mGAM-p3_S153,9.0
G4-e003Coalescence-mGAM-p3_S83,4.0
F4-e003Coalescence-mGAM-p7_S159,11.0
C2-e003Coalescence-mBHI-p3,5.0
G5-e003Coalescence-mBHI-p7_S124,7.0
Coalescence-H7-C3-e003Coalescence-inoculumn-mBHI-0_S710,7.0
D4-e003Coalescence-mBHI-p7,5.0
D2-e004Assembly-mGAM-p3,4.0
D10-e003Coalescence-mBHI-p5,13.0
G4-e003Coalescence-mBHI-p1_S798,4.0
C5-e003Coalescence-mBHI-p3,4.0
C9-e003Coalescence-mBHI-p3,4.0
C8-e003Coalescence-mBHI-p7,7.0
C8-e003Coalescence-mBHI-p3,4.0
G4-e003Coalescence-mGAM-p5_S75,4.0
Coalescence-F9-C8-AA-AE-mGAM-mGAM-3_S688,4.0
G2-e003Coalescence-mGAM-p5_S73,5.0
H10-e003Coalescence-mBHI-p1_S831,4.0
Coalescence-E5-C4-AE-AE-mBHI-mBHI-3_S672,51.0
G9-e003Coalescence-mBHI-p3_S130,4.0
Coalescence-D8-A4-AA-AE-mBHI-mGAM-3_S663,5.0
Coalescence-A7-B3-ACPP-ACPP-mBHI-mGAM-7_S626,4.0
C3-e003Coalescence-mBHI-p1_S726,4.0
B10-e003Coalescence-mBHI-p5,4.0
H4-e003Coalescence-mBHI-p1_S799,4.0
F2-e004Assembly-epsilon-p3,29.0
C5-e003Coalescence-mBHI-inoculumn-redo,4.0
F4-e003Coalescence-mGAM-p3_S71,5.0
A10-e003Coalescence-mBHI-p5,4.0
Coalescence-E12-C8-AA-AE-mGAM-mBHI-3_S679,9.0
Coalescence-E7-C8-AA-AE-mGAM-mGAM-3_S674,6.0
BF-Fecal,8.0
F4-e003Coalescence-mBHI-p3_S23,4.0
E100-e003Coalescence-mBHI-p5_S7,5.0
A4-e003Coalescence-mGAM-p1_S736,4.0
Coalescence-H4-A4-e003Coalescence-inoculumn-mBHI-0_S707,5.0
C5-e003Coalescence-mBHI-p5,8.0
D10-e003Assembly-mGAM-p3,4.0
C3-e003Coalescence-mGAM-p5,4.0
C10-e003GlycerolRevival-mGAM-p2,4.0
G100-e003Coalescence-mGAM-p7_S175,4.0
A10-e003Coalescence-mGAM-p3,4.0
E4-e003Coalescence-mGAM-p7_S147,5.0
G2-e003Coalescence-mGAM-p3_S81,5.0
B4-e003Assembly-mBHI-p3,4.0
G100-e003Coalescence-mBHI-p5_S31,16.0
H4-e003Coalescence-mGAM-p7_S183,4.0
H4-e003Coalescence-mBHI-p5_S39,6.0
G10-e003Coalescence-mBHI-p1_S830,4.0
G2-e004Assembly-epsilon-p3,30.0
C10-e003Coalescence-mGAM-p3,4.0
Assembly-G5-C10-AE-mGAM-5_S696,32.0
G4-e003Coalescence-mBHI-p3_S35,10.0
G5-e003Coalescence-mBHI-p5_S28,8.0
G3-e003Coalescence-mBHI-p5_S26,5.0
H4-e003Coalescence-mBHI-p3_S47,8.0
Coalescence-B11-H11-AF-AF-mGAM-mBHI-7_S642,9.0
C3-e003Coalescence-Inoculumn-mGAM,8.0
D4-e003Coalescence-Inoculumn-mBHI,6.0
C2-e004Assembly-mBHI-p7,9.0
D5-e004Assembly-mGAM-p3,5.0
A10-e003Coalescence-mBHI-p7,5.0
Coalescence-H9-C5-e003Coalescence-inoculumn-mBHI-0_S712,7.0
C10-e003Coalescence-mBHI-p7,17.0
B10-e003Coalescence-mBHI-p3,4.0
G2-e003Coalescence-mBHI-p3_S33,4.0
C11-e003Coalescence-mBHI-p5,51.0
H100-e003Coalescence-mBHI-p7_S139,48.0
G5-e003Coalescence-mBHI-p3_S36,4.0
E2-e004Assembly-mGAM-p5,4.0
G8-e003Coalescence-mBHI-p3_S129,5.0
C2-e003Coalescence-Inoculumn-mGAM,9.0
E5-e004Assembly-mGAM-p3,4.0
G8-e003Coalescence-mBHI-p7_S125,4.0
B4-e003Coalescence-Inoculumn-mGAM,10.0
F2-e004Assembly-epsilon-p7,16.0
C4-e003Coalescence-Inoculumn-mGAM,12.0
D10-e003Coalescence-mGAM-p1_S771,4.0
Coalescence-A4-B10-ACPP-AE-mGAM-mBHI-7_S623,4.0
C3-e003Coalescence-mGAM-p7,10.0
G5-e004Assembly-epsilon-p5,4.0
G4-e003Coalescence-mGAM-p7_S171,5.0
C5-e003Coalescence-mBHI-p7,6.0
F4-e003Coalescence-mGAM-p5_S63,4.0
D10-e003Coalescence-mBHI-p7,22.0
C9-e003Coalescence-mBHI-p7,5.0
G100-e003Coalescence-mBHI-p7_S127,14.0
G8-e003Coalescence-mBHI-p5_S29,5.0
B10-e003GlycerolRevival-mGAM-p2,4.0
C2-e003Coalescence-mBHI-inoculumn-redo,4.0
E100-e003Coalescence-mBHI-p7_S103,14.0
C10-e003Coalescence-mGAM-p5,6.0
AG-Fecal,5.0
D4-e003Coalescence-Inoculumn-mGAM,6.0
G2-e004Assembly-epsilon-p5,14.0
Coalescence-D12-B4-ACPP-AE-mBHI-mGAM-3_S667,6.0
G8-e003Coalescence-mGAM-p3_S177,4.0
C10-e003Coalescence-mBHI-p5,14.0
H100-e003Coalescence-mBHI-p5_S43,24.0
C3-e003Coalescence-mBHI-inoculumn-redo,4.0
BK-Fecal,32.0
G111-e003Coalescence-mBHI-p7_S128,27.0
Coalescence-C6-A4-AA-AE-mBHI-mGAM-5_S649,6.0
G3-e003Coalescence-mGAM-p3_S82,4.0
F2-e004Assembly-epsilon-p5,22.0
G4-e003Coalescence-mBHI-p7_S123,11.0
B2-e004Assembly-mBHI-p7,5.0
Coalescence-H6-C2-e003Coalescence-inoculumn-mBHIREDO-0_S709,4.0
C8-e003Coalescence-mBHI-p5,11.0
B4-e003Coalescence-Inoculumn-mBHI,5.0
Coalescence-H8-C4-e003Coalescence-inoculumn-mBHI-0_S711,13.0
E10-e003Coalescence-mBHI-p1_S828,4.0
G111-e003Coalescence-mBHI-p5_S32,42.0
C5-e003Coalescence-Inoculumn-mGAM,11.0
C4-e003Coalescence-mBHI-p5,19.0
B2-e004Assembly-mBHI-p3,6.0
e004-inoculumn-fecal-BE,6.0
C11-e003Coalescence-mBHI-p7,30.0
Coalescence-B8-BAD-7_S639,4.0
B2-e004Assembly-mBHI-p5,7.0
A4-e003Coalescence-Inoculumn-mGAM,16.0
B4-e003Coalescence-mGAM-p1_S737,4.0
Coalescence-E6-D8-AA-AF-mGAM-mBHI-3_S673,11.0
B4-e003Coalescence-mBHI-p3,4.0
C10-e003Coalescence-mGAM-p7,16.0
C10-e003Coalescence-mBHI-p3,4.0
