,sample,diversity
0,e004-inoculumn-fecal-AK,0.0004859110770237759
1,BB-Fecal,0.0003560775947660232
2,BF-Fecal,0.00989533525696711
3,AM-Fecal,0.00022685995659500253
4,e003-inoculumn-fecal-inoculumn,0.011365104402495477
5,e003-inoculumn-fecal-AC,0.0005561613775327606
6,BG-Fecal,0.006882848398254669
7,e004-inoculumn-fecal-AR,0.0002240410975388298
8,BK-Fecal,0.007588940468764558
9,e003-inoculumn-fecal-AE,0.00037080320191200893
10,BC-Fecal,0.0005262789183130361
11,e004-inoculumn-fecal-BE,0.00011833718610523489
12,e003-inoculumn-fecal-AF,0.007705085364936446
