,index,shared,sample1,species_id,num_sites
0,Assembly-G10-D5-AF-mBHI-3_S701,127,Assembly-G10-D5-AF-mBHI-3_S701,103772,127
1,C_F4_e003Assembly_6_S256,103,Assembly-G10-D5-AF-mBHI-3_S701,103772,127
2,D_F4_e003Assembly_S352,118,Assembly-G10-D5-AF-mBHI-3_S701,103772,127
3,C_D10_H3_ACPP_AF_mBHI_mBHI_4_S238,109,Assembly-G10-D5-AF-mBHI-3_S701,103772,127
0,Assembly-G10-D5-AF-mBHI-3_S701,103,C_F4_e003Assembly_6_S256,103772,125
1,C_F4_e003Assembly_6_S256,125,C_F4_e003Assembly_6_S256,103772,125
2,D_F4_e003Assembly_S352,109,C_F4_e003Assembly_6_S256,103772,125
3,C_D10_H3_ACPP_AF_mBHI_mBHI_4_S238,96,C_F4_e003Assembly_6_S256,103772,125
0,Assembly-G10-D5-AF-mBHI-3_S701,118,D_F4_e003Assembly_S352,103772,131
1,C_F4_e003Assembly_6_S256,109,D_F4_e003Assembly_S352,103772,131
2,D_F4_e003Assembly_S352,131,D_F4_e003Assembly_S352,103772,131
3,C_D10_H3_ACPP_AF_mBHI_mBHI_4_S238,110,D_F4_e003Assembly_S352,103772,131
0,Assembly-G10-D5-AF-mBHI-3_S701,109,C_D10_H3_ACPP_AF_mBHI_mBHI_4_S238,103772,120
1,C_F4_e003Assembly_6_S256,96,C_D10_H3_ACPP_AF_mBHI_mBHI_4_S238,103772,120
2,D_F4_e003Assembly_S352,110,C_D10_H3_ACPP_AF_mBHI_mBHI_4_S238,103772,120
3,C_D10_H3_ACPP_AF_mBHI_mBHI_4_S238,120,C_D10_H3_ACPP_AF_mBHI_mBHI_4_S238,103772,120
