,index,shared,sample1,species_id,num_sites
0,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,8370,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,101367,8370
1,A_C4_C5_AF_AE_mBHI_mBHI_2_S28,6924,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,101367,8370
2,A_C12_C5_AF_AE_mBHI_mBHI_4_S36,7032,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,101367,8370
3,A_D1_D2_AA_AF_mBHI_mBHI_2_S37,6968,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,101367,8370
4,A_D3_D4_AE_AF_mBHI_mBHI_2_S39,6203,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,101367,8370
5,A_D4_D5_AF_AF_mBHI_mBHI_2_S40,6945,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,101367,8370
6,A_D9_D2_AA_AF_mBHI_mBHI_4_S45,4910,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,101367,8370
7,A_D11_D4_AE_AF_mBHI_mBHI_4_S47,6690,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,101367,8370
8,A_D12_D5_AF_AF_mBHI_mBHI_4_S48,4499,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,101367,8370
9,A_E4_A5_AF_AA_mBHI_mGAM_2_S52,6373,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,101367,8370
10,A_E12_A5_AF_AA_mBHI_mGAM_4_S60,5561,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,101367,8370
11,A_G4_C5_AF_AE_mBHI_mGAM_2_S76,4097,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,101367,8370
12,A_H1_D2_AA_AF_mBHI_mGAM_2_S85,6907,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,101367,8370
13,A_H3_D4_AE_AF_mBHI_mGAM_2_S87,6666,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,101367,8370
14,A_H4_D5_AF_AF_mBHI_mGAM_2_S88,3623,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,101367,8370
15,A_H9_D2_AA_AF_mBHI_mGAM_4_S93,6962,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,101367,8370
