,sample,diversity
0,B4-e003Coalescence-mBHI-p5,0.0001075220469069817
1,D4-e003Coalescence-mBHI-p5,7.691372894678954e-05
2,B3-e004Assembly-mBHI-p7,0.00013628625290464834
3,D4-e003Coalescence-mBHI-p3,0.0001333604845697128
4,C5-e004Assembly-mBHI-p3,5.9335217353268955e-05
5,C3-e004Assembly-mBHI-p5,0.00016594605162058822
6,F4-e004Assembly-epsilon-p5,3.333785501941643e-05
7,D3-e003Coalescence-Inoculumn-mBHI,0.00010819712134268791
8,D3-e003Coalescence-mBHI-p5,7.842624665054572e-05
9,B5-e003Assembly-mBHI-p5,9.68276644322018e-05
10,D2-e003Coalescence-mBHI-p5,6.880244753240021e-05
11,D5-e003Coalescence-mGAM-p5,7.862339863792825e-05
12,B5-e003Coalescence-mBHI-p5,8.614602674526467e-05
13,D5-e003Coalescence-mBHI-p7,8.065773695898823e-05
14,A5-e003Coalescence-mGAM-p3,0.00011617967002527825
15,C4-e004Assembly-mBHI-p5,3.4085109597445644e-05
16,D4-e003Coalescence-mBHI-p7,9.656114634839262e-05
17,D5-e003Coalescence-mBHI-p3,0.000100611174186578
18,C5-e003Coalescence-mBHI-p3,8.154416963033566e-05
19,D4-e003Coalescence-mGAM-p5,5.852388891241823e-05
20,C3-e004Assembly-mBHI-p7,0.00014681698506023658
21,B5-e003Coalescence-Inoculumn-mBHI,9.90595486109778e-05
22,B3-e004Assembly-mBHI-p5,9.671419516604868e-05
23,B5-e003Coalescence-mBHI-p3,7.151717142665991e-05
24,G4-e004Assembly-epsilon-p5,3.5252620276904296e-05
25,C5-e003Coalescence-mBHI-inoculumn-redo,0.00010059713229060439
26,A4-e003Coalescence-mGAM-p5,7.840532787263284e-05
27,C5-e003Coalescence-mBHI-p5,7.760860979159399e-05
28,C5-e003Coalescence-mGAM-p3,7.16401906091265e-05
29,C3-e003Coalescence-mBHI-p5,4.6767090688288904e-05
30,D5-e003Coalescence-Inoculumn-mBHI,0.00010059218851744008
31,G4-e004Assembly-epsilon-p3,5.361987796115776e-05
32,D5-e003Assembly-mBHI-p5,0.00010783390190041847
33,A5-e003Coalescence-mBHI-p7,9.327602209877166e-05
34,D2-e003Coalescence-mGAM-p5,9.98272987731225e-05
35,D3-e003Coalescence-mGAM-p3,8.805937983023079e-05
36,D3-e003Coalescence-mGAM-p5,5.92228424810833e-05
37,A5-e003Coalescence-mBHI-inoculumn-redo,0.00015705334221003932
38,B5-e003Coalescence-mBHI-p7,7.297005001904903e-05
39,F4-e004Assembly-epsilon-p3,8.109492248823903e-05
40,C5-e003Assembly-mBHI-p3,7.125831216465525e-05
41,E3-e004Assembly-mGAM-p5,0.00012793415857174003
42,C4-e004Assembly-mBHI-p3,0.00011244567038272835
43,D5-e003Coalescence-mGAM-p3,6.790180306603957e-05
44,D2-e003Coalescence-Inoculumn-mBHI,0.00013514675709213323
45,F4-e004Assembly-epsilon-p7,2.8896574001545967e-05
46,D4-e003Coalescence-mGAM-p3,8.740303725554463e-05
47,C5-e004Assembly-mBHI-p7,5.0203628961712885e-05
48,C5-e003Coalescence-mBHI-p7,6.76268656945817e-05
49,D4-e004Assembly-mGAM-p7,3.3472141288951303e-05
50,C5-e003Assembly-mBHI-p5,3.218193520703712e-05
51,B5-e003Coalescence-mGAM-p3,0.00015787521017137355
52,A5-e003Coalescence-mBHI-p3,0.00019456896772248109
53,C4-e004Assembly-mBHI-p7,3.0379762217601124e-05
54,B3-e004Assembly-mBHI-p3,0.0001223928185818804
55,B4-e003Coalescence-mBHI-p3,3.299096891406773e-05
56,A5-e003Coalescence-Inoculumn-mBHI,0.00015995156198552165
57,D2-e003Coalescence-mBHI-p3,0.0001348183781961914
