,index,shared,sample1,species_id,num_sites
0,B5-e003Coalescence-Inoculumn-mGAM,2266,B5-e003Coalescence-Inoculumn-mGAM,103686,2266
1,B2-e003Coalescence-Inoculumn-mGAM,232,B5-e003Coalescence-Inoculumn-mGAM,103686,2266
2,C3-e003Coalescence-Inoculumn-mGAM,268,B5-e003Coalescence-Inoculumn-mGAM,103686,2266
3,B3-e003Coalescence-Inoculumn-mGAM,452,B5-e003Coalescence-Inoculumn-mGAM,103686,2266
4,B4-e003Coalescence-Inoculumn-mGAM,395,B5-e003Coalescence-Inoculumn-mGAM,103686,2266
5,D3-e003Coalescence-Inoculumn-mGAM,530,B5-e003Coalescence-Inoculumn-mGAM,103686,2266
6,C9-e003Coalescence-mGAM-p1_S762,220,B5-e003Coalescence-Inoculumn-mGAM,103686,2266
7,G9-e003Coalescence-mGAM-p1_S826,282,B5-e003Coalescence-Inoculumn-mGAM,103686,2266
8,B9-e003Assembly-mGAM-p5,172,B5-e003Coalescence-Inoculumn-mGAM,103686,2266
9,Assembly-G4-B9-ACPP-mGAM-3_S695,323,B5-e003Coalescence-Inoculumn-mGAM,103686,2266
10,D_F9_e003Assembly_S357,89,B5-e003Coalescence-Inoculumn-mGAM,103686,2266
0,B5-e003Coalescence-Inoculumn-mGAM,232,B2-e003Coalescence-Inoculumn-mGAM,103686,2541
1,B2-e003Coalescence-Inoculumn-mGAM,2541,B2-e003Coalescence-Inoculumn-mGAM,103686,2541
2,C3-e003Coalescence-Inoculumn-mGAM,391,B2-e003Coalescence-Inoculumn-mGAM,103686,2541
3,B3-e003Coalescence-Inoculumn-mGAM,803,B2-e003Coalescence-Inoculumn-mGAM,103686,2541
4,B4-e003Coalescence-Inoculumn-mGAM,543,B2-e003Coalescence-Inoculumn-mGAM,103686,2541
5,D3-e003Coalescence-Inoculumn-mGAM,317,B2-e003Coalescence-Inoculumn-mGAM,103686,2541
6,C9-e003Coalescence-mGAM-p1_S762,294,B2-e003Coalescence-Inoculumn-mGAM,103686,2541
7,G9-e003Coalescence-mGAM-p1_S826,251,B2-e003Coalescence-Inoculumn-mGAM,103686,2541
8,B9-e003Assembly-mGAM-p5,506,B2-e003Coalescence-Inoculumn-mGAM,103686,2541
9,Assembly-G4-B9-ACPP-mGAM-3_S695,658,B2-e003Coalescence-Inoculumn-mGAM,103686,2541
