,sample,diversity
0,A8-e003Coalescence-mBHI-p3,0.00010437072481454125
1,A4-e003Coalescence-mBHI-p7,0.004665222159805259
2,A4-e003Coalescence-mBHI-inoculumn-redo,8.889340410941508e-05
3,B3-e003Coalescence-mBHI-p3,9.689310163243812e-05
4,B3-e004Assembly-mBHI-p7,6.651708849586954e-05
5,B5-e004Assembly-mBHI-p7,0.006406048436061829
6,C4-e003GlycerolRevival-mBHI-p2,0.00010833300624092319
7,G5-e004Assembly-epsilon-p3,0.0056501342719195175
8,B2-e003Assembly-mBHI-p5,8.96039784166417e-05
9,D3-e003Coalescence-Inoculumn-mBHI,0.002161092595356138
10,B8-e003Coalescence-mBHI-p5,9.711992430911705e-05
11,B5-e003Assembly-mBHI-p5,0.004290514272240639
12,D2-e003Coalescence-mBHI-p5,0.008015294342694705
13,D5-e003Coalescence-mGAM-p5,0.0001818127847781884
14,D5-e003Coalescence-mBHI-p7,0.00011370349878559974
15,A5-e003Coalescence-mGAM-p3,0.006447713076768084
16,E5-e004Assembly-mGAM-p5,0.0066652420030354695
17,C4-e004Assembly-mBHI-p5,7.712276780517333e-05
18,D5-e003Coalescence-mBHI-p3,0.0001207867331037943
19,G3-e004Assembly-epsilon-p7,0.00010777891039417214
20,B5-e003Coalescence-mGAM-p5,7.966049212196279e-05
21,B5-e003Coalescence-Inoculumn-mBHI,0.0011187910925837944
22,D8-e003Coalescence-mBHI-p5,0.00010516552615627305
23,E5-e004Assembly-mGAM-p7,0.006776520845103248
24,B3-e004Assembly-mBHI-p5,9.31095033329268e-05
25,C5-e003Coalescence-mBHI-inoculumn-redo,0.0014875833421242935
26,A2-e003Coalescence-mBHI-p7,9.841014422405596e-05
27,D2-e003Coalescence-mBHI-p7,7.67133634679161e-05
28,A8-e003Coalescence-mBHI-p7,9.132265206200025e-05
29,D5-e003Coalescence-mGAM-p7,0.00013346406645189083
30,C5-e003Coalescence-mGAM-p3,8.910093110473004e-05
31,A11-e003Coalescence-mBHI-p7,0.00010754239756926956
32,A2-e003Coalescence-Inoculumn-mBHI,8.691860713644512e-05
33,D5-e003Coalescence-Inoculumn-mBHI,0.0024329522489187423
34,A8-e003Coalescence-mBHI-p5,0.0005310427325159655
35,D5-e004Assembly-mGAM-p7,0.00013011609246916972
36,C2-e003Assembly-mBHI-p5,0.00011449395765119835
37,A5-e003Coalescence-mBHI-p7,0.004954271819885048
38,D2-e003Coalescence-mGAM-p5,0.0033123878203595485
39,D3-e003Coalescence-mGAM-p5,0.00024626840224849364
40,A5-e003Coalescence-mBHI-inoculumn-redo,0.008219372579889106
41,D2-e003Assembly-mBHI-p5,0.0001821817982576297
42,D4-e003Coalescence-Inoculumn-mBHI,0.0019166632069857875
43,C5-e003Assembly-mBHI-p3,0.005797736547506988
44,C4-e004Assembly-mBHI-p3,0.00011392343775365765
45,D5-e003Coalescence-mGAM-p3,0.000139570699778612
46,E5-e004Assembly-mGAM-p3,0.005048872013170971
47,D2-e003Coalescence-Inoculumn-mBHI,0.007343871376474987
48,D4-e003Coalescence-mGAM-p3,9.423519698672409e-05
49,G5-e004Assembly-epsilon-p5,0.0007148268871709051
50,D4-e004Assembly-mGAM-p7,0.00013579826036770208
51,A2-e003Coalescence-mBHI-p3,0.00010688820035448998
52,C2-e003Coalescence-mBHI-inoculumn-redo,8.82844037284167e-05
53,B2-e003Coalescence-Inoculumn-mBHI,0.0001548672869581187
54,A11-e003Coalescence-mBHI-p5,0.00011815150595085172
55,A2-e003Coalescence-mBHI-p5,8.277186418792524e-05
56,B5-e004Assembly-mBHI-p5,0.001925245509876405
57,A5-e003Coalescence-mBHI-p3,0.009105783059693706
58,B2-e004Assembly-mBHI-p7,7.283162057638945e-05
59,A2-e003Coalescence-mBHI-inoculumn-redo,8.48886140114721e-05
60,B8-e003Coalescence-mBHI-p7,9.031372064638061e-05
61,B2-e004Assembly-mBHI-p3,0.0001243192461732982
62,G3-e004Assembly-epsilon-p5,0.00011092076559977322
63,A11-e003Coalescence-mBHI-p3,0.00014042743952168255
64,B2-e004Assembly-mBHI-p5,8.550102173720976e-05
65,A5-e003Coalescence-Inoculumn-mBHI,0.0071024607993342035
66,D2-e003Coalescence-mBHI-p3,0.009451671404387813
67,F5-e003Coalescence-mGAM-p5_S64,7.32162848992078e-05
68,F8-e003Coalescence-mBHI-p3_S117,7.11077737862614e-05
69,H3-e003Coalescence-mBHI-p3_S46,0.00044343063506457707
70,H2-e003Coalescence-mBHI-p7_S133,0.002418020823197431
71,E5-e003Coalescence-mBHI-p3_S12,0.00868521944458965
72,H2-e003Coalescence-mGAM-p7_S181,0.005332708253977555
73,H2-e003Coalescence-mGAM-p5_S85,0.0041154697613656815
74,E5-e003Coalescence-mBHI-p7_S100,0.0008076979559297618
75,E9-e003Coalescence-mBHI-p7_S102,8.304009798731563e-05
76,E5-e003Coalescence-mBHI-p5_S4,0.0051842325081873745
77,E111-e003Coalescence-mBHI-p5_S8,6.359956582696395e-05
78,H8-e003Coalescence-mBHI-p7_S137,0.00010671239354058843
79,E2-e003Coalescence-mBHI-p5_S1,8.623358557835169e-05
80,E2-e003Coalescence-mBHI-p3_S9,5.569244728913617e-05
81,H2-e003Coalescence-mBHI-p3_S45,0.008388133084916852
82,E8-e003Coalescence-mBHI-p7_S101,0.007683474213871438
83,H2-e003Coalescence-mGAM-p3_S93,0.0028009511672819477
84,H8-e003Coalescence-mBHI-p5_S41,8.46861301056113e-05
85,G5-e003Coalescence-mGAM-p7_S172,4.5623339241325346e-05
86,E5-e003Coalescence-mGAM-p3_S60,0.006021000645146938
87,E5-e003Coalescence-mGAM-p7_S148,0.005721562046857758
88,H5-e003Coalescence-mGAM-p3_S96,0.00030516295195139677
89,H3-e003Coalescence-mGAM-p7_S182,8.917447367951713e-05
90,H5-e003Coalescence-mGAM-p5_S88,0.00020538464972987453
91,F8-e003Coalescence-mBHI-p7_S113,7.034152274742264e-05
92,E111-e003Coalescence-mBHI-p7_S104,8.362588169839046e-05
93,F5-e003Coalescence-mBHI-p3_S24,0.0028343683072152106
